,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112
Morocco,1.7987648310376134,1.7999999999999998,1.8000000000000005,1.729909422533964,1.73,1.721772210130128,1.6743985427481658,1.6794846666921304,1.679776773182549,1.6899203834184442,1.6896845995732164,1.688542189822894,1.5695236198699811,1.568483178431653,1.5699737474244293,1.3507229687133893,1.37,1.3701873642044833,1.171546495610941,1.1706715345043235,1.1734118431685316,1.0317333571376244,1.01,1.0251482323958965,0.9405279305372412,0.9449704794768078,0.9486969142197432,0.858510258540816,0.8609591904859656,0.8545595383759361,0.7540555807182131,0.7526970310119998,0.7402325581395348,0.6835115518918898,0.6716167408079787,0.6700000000000002,0.6486111111111111,0.67,0.6753926444034036,0.7200000000000001,0.72,0.72,0.7101734302348367,0.7099999999999999,0.711863075410753,0.7100960945941142,0.7250422596321275,0.7103597999579093,0.6899999999999997,0.6911049764170369,0.69,0.6700507295107856,0.6710556738661051,0.6702697946476376,0.6405552187252432,0.64,0.6399999999999999,0.6401369863013698,0.6400190626172875,0.64,0.62,0.6206666666666667,0.6200000000000001,0.5799999999999998,0.58,0.5800542097912121,0.56,0.56,0.56,0.5699999999999998,0.5699552949944193,0.5700000000000001,0.56,0.56,0.56,0.5303693098590551,0.5309426306623953,0.53,0.46023255813953484,0.46,0.46291941449092433,0.4000000000000001,0.4,0.4,0.37,0.37,0.37017516586807114,0.36000000000000004,0.36,0.36,0.34,0.3400000000000001,0.34016321861170307,0.3300862165329519,0.35524922315107776,0.3300343207687265,0.32,0.32259559338164984,0.32599185408840275,0.31,0.31,0.3148982175930248,0.27,0.2700000000000001,0.2732,0.23045054525612158,0.2317854087474217,0.22999999999999998,0.23,0.23,0.22999999999999998,0.22000000000000003,0.21999999999999997,0.22,0.21000000000000002,0.20999999999999996,0.20999999999999996,0.2,0.2,0.2,0.19,0.19,0.19,0.17917456455880423,0.17046100689403715,0.17376365827823675,0.17015492680701633,0.16999999999999998,0.1706818181818182,0.18,0.18,0.18,0.18,0.18,0.17999999999999997,0.20000000000000004,0.2,0.2,0.20000000000000007,0.2,0.2,0.24,0.24004629854913778,0.24006053108071962
Angola,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Slovakia,1.7911361684558715,1.785506259215725,1.7855970705264887,1.7272561641051487,1.727865209073113,1.7240733057102076,1.6649987479044388,1.6615845864609473,1.6799180424577353,1.688912637031546,1.6873242647444742,1.6893150889258206,1.557969596875446,1.5679686343295973,1.5603133912197147,1.3664878640849123,1.3687700120900144,1.3691594917101093,1.1718119470671682,1.1700704764099972,1.1740682742402053,1.0163799625872827,1.0192951111397561,1.034558691421545,0.950005302864637,0.9528865520345291,0.959204977524726,0.860426182132783,0.8647338733773892,0.8599584911616158,0.7660353419936132,0.7549661069009912,0.7549150171949521,0.6849560511896073,0.6845610126420476,0.6849881824974373,0.6849967493761685,0.6846656288866768,0.6788524018841053,0.7299920316809412,0.7297229655654016,0.7297139164974944,0.7353219785716838,0.7341341083839683,0.7348947756906385,0.7325518448244583,0.7155675284988907,0.725989195493143,0.70473210927627,0.6918606582656839,0.7169861175314232,0.6858839734945219,0.6722212014089768,0.6720947648796456,0.6420673190140238,0.6405933232176975,0.6435099130131949,0.6409740511312739,0.6411746606454687,0.641678608079539,0.6205830523839126,0.6208737222601881,0.6201346677990831,0.5846798831661739,0.5848042305665013,0.5847640168605233,0.5640545926968682,0.563377973848362,0.5696065093385907,0.57,0.57,0.5699999999999998,0.56,0.56,0.56,0.5335506261357659,0.5323706422156638,0.5334198529259874,0.46436893864733086,0.4648717053585052,0.46492921638033685,0.4,0.40000000000000013,0.4,0.37491413294318987,0.37243195225005266,0.37331916964058215,0.3626150352918139,0.36259660999619603,0.3629161914991726,0.34876709712218906,0.3490565829392783,0.34840673548879164,0.33959605772758367,0.3424271466938463,0.3423929599443579,0.34456540809312586,0.34357676763371525,0.3414513146432664,0.3317153776705585,0.3310990603045334,0.32546757798396003,0.2856220407746086,0.2869668015957158,0.2865537687503193,0.23379073187444363,0.23400730258439906,0.2314099018152423,0.23,0.22999835210587916,0.23,0.22000000000000003,0.2199890687153173,0.21998498298078228,0.21,0.21000000000000002,0.21,0.2,0.20000000000000007,0.19999999999999998,0.19,0.19,0.19,0.17362885240566772,0.1740725741625928,0.17421714421806173,0.1737831198617907,0.1730978582220636,0.17396403970844249,0.18,0.18,0.18,0.17999999999999997,0.18,0.18,0.2,0.1999419398451635,0.20000000000000004,0.19999999999999996,0.2,0.19999999999999998,0.243491794845612,0.24354735932593732,0.2429518087289248
Croatia,1.7899888703394546,1.7900013096826712,1.7900531513801512,1.7198669822290014,1.7200056516294833,1.720008316731952,1.6649848291649114,1.6650465402904677,1.6650234654887313,1.6799735174818142,1.6800329255353366,1.6800031163893714,1.5600271313894871,1.5600100977594185,1.5600253347810351,1.3650039429513914,1.3650245509784238,1.3650022584294765,1.175,1.175035004200504,1.1749882033521648,1.034848484848485,1.033808334535869,1.0347271073377806,0.9482753457199986,0.9491651244311371,0.9484838100774944,0.8588826669795356,0.85981779946123,0.8595352814467656,0.7547477002830398,0.754740159724713,0.7510335341302494,0.6767997275331026,0.6781537066437834,0.6778528671254129,0.6730430208156831,0.6834248779963792,0.6779569892473118,0.7202659310381859,0.7293531658055725,0.7273162393162393,0.7323194906670526,0.7335989275610266,0.724075976523324,0.7375643062217727,0.7240208075036386,0.7279777473870341,0.7158744039420241,0.7198431558935361,0.7209561365952311,0.6846408678304303,0.6843267006015734,0.684391178171879,0.6574706626758192,0.6538165060985273,0.6597331109257715,0.6491299574429622,0.6488385135601624,0.6493969838767432,0.6235245901639345,0.6243575254899001,0.6221299323391193,0.5844980017628283,0.5841799015264727,0.5844401143629987,0.5697991032713015,0.5694458140857305,0.5698569236686872,0.5700000000000002,0.57,0.5700000000000001,0.56,0.56,0.5599703123957135,0.5346985155764798,0.5348454805966348,0.5347899994369685,0.4646478129611401,0.46477144999060327,0.46489207941701516,0.4000000000000001,0.4,0.4,0.3713849249098701,0.37245995418945177,0.37340922666949206,0.36232182882226643,0.3613918457992933,0.3613600343404141,0.34134584833281434,0.34234217593370675,0.3444033204121749,0.3346648149151683,0.3352645225833034,0.34288258936053595,0.3448379044240545,0.34403971655756516,0.3442465850650154,0.3344117921246669,0.3315274242807603,0.33313982344083026,0.28615484509018463,0.2883242572443035,0.2899239777320214,0.2344928118598829,0.23473225510465817,0.23415993245148597,0.22999999999999998,0.23000000000000004,0.23000000000000004,0.22000000000000003,0.22000000000000003,0.22,0.21,0.20999999999999994,0.21,0.2,0.2,0.2,0.19,0.19,0.19,0.173464606022629,0.17498815843323917,0.1744753965757608,0.1738843906294264,0.17476645144785213,0.17302121414211705,0.18,0.18,0.17999999999999997,0.18000000000000002,0.18,0.18000000000000002,0.20000000000000004,0.20000000000000004,0.2,0.2,0.19999999999999998,0.20000000000000004,0.2433137773110046,0.2421105116031095,0.24300406716861256
Netherlands,1.7902402520195109,1.790156583045532,1.7901448230479249,1.7201182766821352,1.7201445865624967,1.720105849768748,1.6655806487114604,1.6653092277655572,1.6654535994301776,1.6802907959709692,1.6803193960951823,1.68000993860785,1.5602498587651417,1.5602015693088471,1.560339477383345,1.3650602768836868,1.3650858396070902,1.3651376206576553,1.1748569928801134,1.1745925324089894,1.174816610765209,1.0341083286187447,1.0329298737672055,1.0341276925741743,0.9483338898120828,0.9464066468485125,0.948811647220248,0.8594175209622111,0.8592916848953922,0.8591168838169742,0.7537345293094739,0.7543166339914297,0.7541885914924618,0.6841765324503617,0.6834737538657863,0.68361052541239,0.6828858577277811,0.682691558503851,0.6826531753129231,0.7292329358564058,0.7291534881897106,0.7288755244677464,0.7303709413456196,0.7314230490174313,0.7329242440434469,0.732418439518892,0.7312760123877848,0.7319555636382064,0.7180717805978185,0.7171300627549888,0.715100530903394,0.6830896133398143,0.6834027826679863,0.6817271684335996,0.6558194911068969,0.6559804777684206,0.6544926011788423,0.6462574493843363,0.6456278409871127,0.6448510026145485,0.6198017456978097,0.6203941608346684,0.6221170925211527,0.5827642228971796,0.5832412748120199,0.5834998848293426,0.5677125814975561,0.5674734132729438,0.5660252066460566,0.5699650429690237,0.5699735694550305,0.5699705420155649,0.5599761919041683,0.5599656052330493,0.5598864822132408,0.5331921044376708,0.5342487423952351,0.5342778898283146,0.46386906417247425,0.4641734065086831,0.4642307616206263,0.39951612442166007,0.3999787292575533,0.3998840283104787,0.37266661471241186,0.37204897850893626,0.3735273640640951,0.3641373454378948,0.36443684510175534,0.3642300265887517,0.34910331146329143,0.34910912047369463,0.34931026242683205,0.3439120786136442,0.3438286772109388,0.34375381385021353,0.3422629866894041,0.3424065703599315,0.34324658734534574,0.33312612985914225,0.3335044486900951,0.3330290723467928,0.28901411448002734,0.2886433376155434,0.28865646680293067,0.23460878970337679,0.23456228700315374,0.23467184411520509,0.22999629016644743,0.22999622342296733,0.22999720204963583,0.21999779743294706,0.2199981309986041,0.2199970912815734,0.21000000000000002,0.20999999999999996,0.20999999999999996,0.19999999999999998,0.19999999999999996,0.20000000000000004,0.19000000000000006,0.19,0.19000000000000003,0.1747409344041733,0.1745609439504193,0.1747475349943353,0.17482196138670741,0.17456867572349388,0.1745002772601395,0.18,0.18000000000000008,0.18000000000000002,0.18,0.17999999999999997,0.18,0.19999647325175074,0.19999625560431278,0.19999751352343226,0.20000000000000004,0.2,0.2,0.24476418137562533,0.2447475187227524,0.24473169332032887
Togo,0.0,0.0,0.0,0.0,1.73,0.0,0.0,1.68,0.0,0.0,0.0,1.69,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.72,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.64,0.0,0.0,0.0,0.64,0.64,0.62,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.46,0.4,0.0,0.4,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.32,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,0.0,0.22,0.21,0.21,0.21,0.0,0.2,0.2,0.19,0.0,0.0,0.0,0.0,0.18,0.0,0.17,0.17,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.24,0.24,0.24
Belize,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,1.8,1.8,1.7999999999999998,1.73,1.73,1.7214285714285715,1.6800000000000002,0.0,1.6795867092096277,1.689877300613497,1.69,1.69,1.5699999999999996,0.0,1.5616279069767443,1.37,1.37,1.37,1.17,1.1749999999999998,1.13,1.01,1.01,1.01,0.9200000000000002,0.9199999999999999,0.9200000000000002,0.84,0.8400000000000001,0.8400000000000001,0.7399999999999999,0.74,0.74,0.0,0.67,0.6700000000000002,0.0,0.6699999999999999,0.67,0.72,0.7200000000000001,0.7199999999999999,0.71,0.71,0.71,0.0,0.76,0.71,0.7584996757241803,0.69,0.6899999999999998,0.67,0.67,0.67,0.64,0.6399999999999999,0.64,0.64,0.6399999999999999,0.6399999999999999,0.62,0.6199999999999999,0.6200000000000001,0.5800000000000001,0.5800000000000001,0.5799999999999998,0.5599999999999999,0.56,0.56,0.57,0.57,0.57,0.56,0.5600000000000002,0.56,0.53,0.53,0.53,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.4,0.4,0.4,0.37,0.37,0.37,0.36,0.36,0.35999999999999993,0.34,0.33999999999999997,0.33999999999999997,0.33000000000000007,0.33,0.33,0.0,0.32,0.32,0.31,0.30999999999999994,0.31000000000000005,0.27,0.26999999999999996,0.26999999999999996,0.23,0.22999999999999998,0.22999999999999998,0.23,0.0,0.23,0.22,0.22000000000000003,0.22,0.21000000000000002,0.21,0.21000000000000002,0.2,0.2,0.20000000000000007,0.19,0.19,0.19,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,1.7900016681891993,1.7900025585262889,1.790004480552068,1.7200034546526606,1.72000411748528,1.7200011234061674,1.6650115030674844,1.6650218188468493,1.6650028434781108,1.6800535312263611,1.6800008881621882,1.6800010960395668,1.5599362221272535,1.5599869674519682,1.5600045289855071,1.3650006684246763,1.3649984945365918,1.3650001500490099,1.1749994860459123,1.1749980922462204,1.174999953576728,1.0349775032502877,1.0346860406169824,1.0348051161377405,0.9499870666568517,0.9499968848430307,0.9499958251392251,0.8599969435286962,0.8599884660292789,0.8600176979102852,0.7549750651839008,0.7549921575138085,0.7549863551312316,0.6849920348492566,0.6849981590773866,0.6841642619311876,0.6849677381963661,0.6849334595711991,0.6849829330116581,0.72999250178071,0.7299726403559987,0.7299737986595758,0.7352044517779849,0.7349736958337668,0.7352211410880141,0.734874493289327,0.7348752290823022,0.7347795257459657,0.7248589741915674,0.7248165169451408,0.7251311369074649,0.684960443737489,0.6849689998482245,0.68484508838206,0.6598812575063036,0.6598325327071604,0.6598039124803319,0.6418614461906793,0.6418426221008964,0.6452895833598786,0.6229389250310269,0.6233460771456454,0.6237667829359745,0.5850095884220985,0.5849946614171196,0.5849974394753813,0.5700007617711973,0.5700047578994774,0.5699105526915029,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.56,0.56,0.5600000000000002,0.5350141514885196,0.5349928976640117,0.5349948795833662,0.4649982057937608,0.4649961008507332,0.46500531803561995,0.4,0.4000000000000001,0.4,0.37503040522558384,0.37508339622958947,0.37499391711566976,0.36501976901422967,0.3650460325757407,0.36493878456630113,0.350096520442757,0.35006311451751315,0.3499837380530527,0.3450637591880564,0.34520708550083323,0.3450504362031655,0.34502564011034853,0.3452127401640391,0.34500973003142543,0.33515413347734124,0.33521584770975743,0.3346103878253508,0.2900104739822923,0.29025695418432085,0.290006374107066,0.23503540618325192,0.23477528910642625,0.23504072314007618,0.22999999999999998,0.22999999999999998,0.22999999999999995,0.22,0.21999999999999997,0.22,0.21,0.21000000000000002,0.21,0.2,0.19999999999999996,0.19999999999999998,0.19000000000000003,0.19,0.18999999999999997,0.17507921896673745,0.17499765643309118,0.17498326994972607,0.1751235618822326,0.1749785809830951,0.17498257321678562,0.18,0.18,0.18,0.18,0.18,0.18000000000000002,0.19999999999999998,0.2,0.2,0.2,0.2,0.19999999999999998,0.24532693416250886,0.24510484061168247,0.2449885661618247
