,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112
Morocco,1.7875377661226157,1.7546065847832328,1.7889808837288397,1.7209506011760434,1.7266542992589464,1.7150910701271944,1.6700083704504007,1.632797492806283,1.665132599015409,1.6105296742269164,1.688331845765256,1.6749937526722656,1.5663656803376882,1.5654068035600681,1.5675502851978773,1.313866716615705,1.3548668955160408,1.3581299333012042,1.138190575666519,1.1681719005221416,1.151114189157079,1.0230943298624908,1.004247791473908,1.0171952884554907,0.8863166402618683,0.896361200582753,0.9309358793200231,0.8622124249147769,0.8652174169117104,0.8479066789136896,0.7431867887249195,0.7324185650245962,0.7312354569221136,0.6602475874988831,0.6751971321280811,0.6779451757410591,0.6694291333065934,0.6573170837010455,0.6801307614381666,0.7247909742784873,0.7194448218903262,0.7214951278915582,0.6973986112602009,0.7156106023540261,0.7078332803686991,0.7326237029269677,0.7136509899821359,0.7327644440158763,0.7086990401312773,0.7163573749343166,0.7232524922285999,0.672140859446553,0.6720364635943354,0.6787510767964001,0.6545609745798977,0.6466216185424043,0.6460116670220202,0.6485642132654033,0.6331114203684183,0.6433448349498211,0.6163804921630691,0.6161076599520252,0.6069122075992572,0.5757387644932234,0.5779407120773139,0.5825290478081494,0.5635077953527523,0.5673807893012552,0.5606013605540823,0.5623144825200364,0.5632487225958707,0.5608233949165466,0.5531878209137254,0.5507464172870743,0.5556810130653281,0.5249801075026991,0.5182073285748592,0.5264086039270851,0.44811603702588365,0.44406105306096544,0.4441484045945757,0.3959892025319746,0.3910886717104758,0.39336486663287024,0.37063812025258497,0.3720440007312824,0.3717243741487349,0.3635066770252538,0.36091198145423015,0.36109344016209555,0.34554761873849077,0.3459243704467253,0.3444095647304554,0.3402756480336111,0.33603811647367154,0.334347380188594,0.3223525306988835,0.31658041336864007,0.31800364546587856,0.3011348679467186,0.30441940588723904,0.30068427405759657,0.2604524915719182,0.26676177099635107,0.2615159094787528,0.22704033959143727,0.2272598446955819,0.22681487768817538,0.22624001885596437,0.22632416607384698,0.22616645163115293,0.2156943645237827,0.21543199723786205,0.21538830375951812,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.20000000000000004,0.20000000000000007,0.2,0.19,0.19,0.19000000000000003,0.17047689784553527,0.17018754939330438,0.17009258402880997,0.17012289258635438,0.17019461685015222,0.17014085715033306,0.18000000000000005,0.18,0.18000000000000002,0.18,0.17999999999999997,0.18,0.19573924565860498,0.19615608416598398,0.19561767232524424,0.2,0.19999999999999998,0.19999999999999998,0.24024513565967248,0.2400740184524819,0.2401794242309864
Angola,1.7901568124006055,1.7964354432058591,1.7757356963698272,1.71,1.720389820173866,1.709929696040474,1.6347514131494496,1.6566354828483107,1.6487064602581114,1.6691723352083048,1.6777553408816286,1.676294193009992,1.540326381704421,1.5500215049949972,1.5522950047304962,1.357373793273596,1.352587779057389,1.334746717064839,1.175340826693045,1.1555612854513226,1.1655572085500576,1.0047603384133565,0.977904575949653,1.048837792713411,0.9393878771579107,0.8616980118216013,0.9280975609756098,0.8503715787045161,0.8582236842105263,0.8508951076760081,0.6826397694524496,0.7204191836274246,0.7019174041297934,0.6354605323939847,0.6897520371171693,0.6839682134700729,0.6972188500063644,0.6877040816326531,0.6446543275875689,0.7249328859060403,0.6645510455104551,0.6725144917986797,0.6800579710144927,0.7361353711790393,0.6621520252296543,0.7062860320233104,0.6996936185566806,0.7420465337753803,0.6603621169916434,0.758279432313082,0.6805405405405405,0.6860162601626016,0.6573998637061389,0.6926190476190477,0.624956070791848,0.6082112436115843,0.6035656143438021,0.6304622954125194,0.610391061452514,0.6210178216216736,0.5816164304851764,0.5888609100612822,0.6288,0.5723762515191849,0.5727586206896551,0.5367003053044102,0.5280399840972445,0.5423524068176697,0.5533256585201782,0.542394308471281,0.535175374048117,0.5332394366197184,0.5395354114262993,0.5336016189962217,0.5565580013270383,0.5279148936170214,0.5096335470211147,0.506963362701077,0.463090909090909,0.44682758620689655,0.43668831168831174,0.3994769901836407,0.3897872340425532,0.39214953271028036,0.371375,0.37459459459459465,0.3712962962962963,0.36139534883720925,0.36577186633380604,0.3647222222222222,0.34974694589877836,0.3505427139975435,0.35983179201053656,0.3301123595505618,0.35877494001567223,0.3319111503516628,0.353576245933161,0.3430937925664302,0.32041274246319407,0.3159724267587062,0.3003203531340529,0.30545638945233267,0.28155080213903744,0.2690144927536232,0.2672582477971216,0.2343816254416961,0.230322228418893,0.2353459666756616,0.22084549763574954,0.22963640607481478,0.2232305847349676,0.21216000000000002,0.21264055736707477,0.21664596273291925,0.20999999999999996,0.21000000000000002,0.20999999999999996,0.19999999999999998,0.20000000000000004,0.2,0.18999999999999997,0.19,0.19,0.1733288187608381,0.17378048780487804,0.17295859945186282,0.17304820781701732,0.17195804195804196,0.1714358391245177,0.18,0.18,0.18000000000000002,0.18,0.18000000000000002,0.18,0.19989754590077224,0.1996362042827861,0.19954798317803066,0.19999999999999998,0.19999999999999998,0.2,0.24388111888111885,0.24067245119305855,0.24040616121071817
Slovakia,1.7880833367678246,1.7908335035750764,1.78910125104805,1.7106324075693644,1.7006644020237154,1.7242394731754285,1.6713102910658786,1.6711773972515016,1.664244871148385,1.6797754481702845,1.6802790102592962,1.6855992310188126,1.5610589972524862,1.5558472525642437,1.5671292590055752,1.362179536164334,1.3672210680767094,1.3636143120746098,1.172668252103637,1.1746978368160255,1.1717758158635103,1.0278892085259537,1.0339913598515784,1.0176864529100067,0.9233352158304948,0.9364001569916388,0.9438462764671315,0.8541451597679415,0.8420831664760724,0.8424230563240678,0.7186279170389726,0.721526404571673,0.7271661603183744,0.6597464799152764,0.6713813323919813,0.6727777109462052,0.670720279820973,0.6714335494925718,0.6719040896303116,0.7231400808953242,0.7288508574757296,0.7271951460066168,0.7300700205165958,0.7214359903522227,0.7383358958792882,0.7339484522831048,0.7282403773597178,0.7207948422598651,0.7196489386602567,0.7214391739938548,0.7130247658837076,0.6738298011282887,0.6829008148853251,0.6825262397077279,0.6481056170088967,0.6463366458190261,0.6527219214594615,0.6431846134617385,0.6504210283903882,0.6509610219000221,0.6252087111972826,0.6246651299372041,0.6244261522203167,0.5828532868793851,0.5846336615751321,0.584669257049784,0.5681393827579427,0.5682357491116024,0.572413326651029,0.5693017757948068,0.5697322042158203,0.569377848747,0.5595042952564369,0.5597305504613017,0.5599086137251292,0.5338607365074817,0.5326503139461823,0.5319345722168056,0.4579719427153114,0.46346729457563324,0.4643841655417267,0.3998229552075847,0.3997730622725446,0.3999829375365873,0.37324474456184287,0.3725453504949121,0.37198247325217143,0.36248101050851733,0.362381834188863,0.3621302679572814,0.3485362215435033,0.3486761797203022,0.3483782096959893,0.3427792837900494,0.34029812223572287,0.3421564439799567,0.3440808633836528,0.34225677097148105,0.34048586201878905,0.3274466258591252,0.32839725327169755,0.3296235574768196,0.2888143007020265,0.2883950019823658,0.2770182922136918,0.23449734837375052,0.2347312995749737,0.23366560923802282,0.22993560646186623,0.22990352858493396,0.2299034514319686,0.21997861471637256,0.21994686054906593,0.2199591045795728,0.21000000000000002,0.20999999999999996,0.21000000000000002,0.20000000000000004,0.2,0.19999999999999998,0.19,0.19,0.18999999999999997,0.1747047527503902,0.1744331983805668,0.17472182857670515,0.17331805619407878,0.17421019506401889,0.1740409836065574,0.18,0.18,0.18,0.17999999999999997,0.18,0.17999999999999994,0.19993731049279598,0.1996166188689039,0.19974949823958948,0.2,0.2,0.2,0.24350715810145784,0.24369822686872075,0.24425394645803317
Croatia,1.7996073452656374,1.7972943797532397,1.7787033018103329,1.728470540240688,1.729398212415707,1.7279368575659384,1.6733281344298787,1.679236541258597,1.6788344539328242,1.6895336362640774,1.6885359513168021,1.6889356715167885,1.5690785091134303,1.5235742931373144,1.5437856893483626,1.364847644377134,1.368629982620733,1.3669562282658765,1.169662439268881,1.1667734597566604,1.1715627965937914,1.0212638618164418,1.0092540070897937,0.9942135796162065,0.9255344765862847,0.9294742217220342,0.9214313303577136,0.8409206124924369,0.8355636918735115,0.8359854473736025,0.7281111431039446,0.7121171459439894,0.7333057028185731,0.6741542733896393,0.6653948829013187,0.6551209435691712,0.6480521227812938,0.6783136317654926,0.664932766975342,0.7090053434579271,0.6907380987903748,0.6851620125322023,0.7187484183909261,0.7259547654381027,0.7138168423927491,0.7109180120628533,0.7054950007637287,0.7126424136668975,0.7049322980268259,0.7120483296935689,0.6951832491034211,0.6755897012517111,0.6758603231496378,0.6583646783716984,0.6344398642543239,0.637422594558763,0.6357701038413639,0.6467613741395006,0.6379811178287598,0.6334486811749529,0.6194932898077687,0.6060909322646881,0.6169335869764897,0.5819450609603143,0.5821117038893464,0.5827009067974488,0.5663394775206263,0.5650142918113782,0.5668920459151784,0.5673522289821169,0.5688274052041742,0.5671384553973289,0.557628771522219,0.5589833137960464,0.5591590576965781,0.5302573101828894,0.5345713938608859,0.5321069036362777,0.4646422981140998,0.4626522803864609,0.4649203673034815,0.39999469192042514,0.3995495959995985,0.3999662972234521,0.37485004467651284,0.37465953275772035,0.3743312016864627,0.3645833784289833,0.36460955393966465,0.3645235041988113,0.3498007809152297,0.3491446477481044,0.3493481932507704,0.3447988764043656,0.3447314015469081,0.3449390702512606,0.3447964737777952,0.34253684285622565,0.34317204252016,0.33492934155633397,0.33020572263972947,0.33116570724528116,0.289882041060051,0.28925818350884624,0.2886868655809832,0.23394334912002607,0.2324193902171529,0.2348111566035196,0.22999727004032935,0.22938151852568223,0.22999006709493294,0.21991833209046266,0.21978853192354614,0.21973948913933714,0.20999999999999996,0.21000000000000002,0.21000000000000002,0.2,0.2,0.2,0.19000000000000006,0.19,0.19000000000000003,0.1746986750224816,0.17366831206685962,0.17165884726949682,0.17375529951463264,0.17327433996388975,0.17383071550089965,0.18,0.18,0.17999999999999997,0.18,0.18,0.18,0.19875275697419736,0.19839142285903544,0.19879262683154109,0.19999999999999996,0.2,0.2,0.24285915666162183,0.24363517166067822,0.2437249168854207
Netherlands,1.75661807841358,1.7644496945341857,1.757354981869076,1.6831856633154443,1.6844825997983766,1.686293937902641,1.6412520705831382,1.642921985925109,1.6428283424665722,1.654422626492592,1.6574740802986563,1.6540424795123962,1.538560716501844,1.5428223824407237,1.5360833376696563,1.3377721471961168,1.3368515373757481,1.3396563790131417,1.1424045135021204,1.1408754380240858,1.143534747403519,0.9781518002638492,0.9744043862040805,0.9733749721304067,0.8854287260080757,0.8857578628682761,0.8873128121152376,0.8064567295180114,0.8039792642529229,0.8044194894619866,0.70793300941433,0.7078761444568222,0.7063719928472734,0.6422463562097679,0.6432816422005532,0.6409963373898182,0.6411717864303632,0.6388904849980079,0.6418848271076257,0.6931744790376939,0.6878791578281348,0.695842274349675,0.7139730788282339,0.7150542071880504,0.71304920517599,0.711473896049005,0.7115919136592437,0.7053446394852452,0.674818221743784,0.6786290276202437,0.6771309542110138,0.6552104611444172,0.6506418784375203,0.6518601143895797,0.6277830559214268,0.62977290574257,0.6215689689913424,0.6294409775665285,0.6294952168691628,0.6272827754600973,0.6048161517165486,0.6051883239213078,0.6099691504046618,0.5707895088816555,0.5649622192729974,0.567902722463203,0.5512392149213869,0.5523242645564237,0.5520333631283731,0.5598464761265107,0.5593970330654598,0.5592727890822486,0.5495354332702715,0.5524930046914449,0.5537276699464896,0.5221479485832439,0.5225354537680665,0.5227168641022533,0.45441986605448076,0.4537927531350521,0.45345782342814744,0.39799993977207043,0.3978551568518883,0.39943791557061403,0.3704481680801448,0.3706565600902979,0.3705008205632407,0.3605352272068286,0.3605326305841158,0.3605175913991382,0.34163226418762094,0.34185368032326635,0.34164276512939945,0.3316207902128595,0.3314460546852291,0.33154296220440127,0.3227684331028593,0.3223069576850276,0.3218341376751891,0.31123335790684903,0.3113024215842377,0.3113795052675401,0.27094747040282446,0.2711816213480592,0.2716964526524302,0.22979694136626416,0.22856491126005335,0.22919742582851726,0.2280061968187409,0.22695040937020572,0.22703545145920406,0.2167409353053653,0.21644967527223472,0.2167909289358952,0.21000000000000002,0.21,0.21000000000000002,0.2,0.2,0.2,0.19000000000000003,0.18999999999999997,0.19,0.17062181629566708,0.17041108616806805,0.17055868685377257,0.1704284561083223,0.17050516928519308,0.17063980377862437,0.18,0.17999999999999997,0.18,0.18000000000000005,0.18000000000000002,0.18,0.19581493967447897,0.19604847626512084,0.19603645600642705,0.20000000000000007,0.2,0.2,0.2404930594935692,0.24044710608932152,0.24051002934768273
Togo,1.6913533834586465,1.786560037207357,1.7994456009924233,1.610523560209424,1.6904135893648449,1.7072053491194494,1.57,1.6793891594242605,1.6812930897793066,1.634853814219312,1.6841908971194548,1.6610718484210705,1.5126677840885572,1.55,1.481372549019608,0.0,1.3014430354612183,1.360027699566757,1.168142930758271,1.1672880418616893,1.171544416171523,1.0066648953732276,1.0131196833191196,1.0237311321436495,0.9176219550169102,0.9223636363636363,0.9337222459728558,0.8636124441955995,0.84,0.7978516240294901,0.750358341437966,0.7429268292682927,0.72,0.6938745900569011,0.6877962085308057,0.6205210147056693,0.6,0.6712883435582822,0.6438235294117647,0.6850091681007222,0.6633504465796011,0.6683587180417035,0.7370603510794019,0.6531342023567905,0.6635908733525175,0.6601587301587302,0.648741187339817,0.6639094965844248,0.6345030254437896,0.6754702742635279,0.678664870165345,0.6272125017202567,0.6192192534664062,0.6386176446748713,0.5988887981347628,0.597668519613057,0.5876042542017669,0.590702634880803,0.59,0.5914849220165254,0.6283624590852533,0.61,0.5994219609855876,0.5306284153005464,0.5812499999999999,0.5339714451920821,0.547974624575734,0.5453614059565421,0.5407636133250531,0.5668515879658997,0.5526900584795321,0.554287230838504,0.5401663839944559,0.5263966017593957,0.5520430107526884,0.49541562960990926,0.5314976238078465,0.5320877009814979,0.46486486486486484,0.42153735999141023,0.4615809339183946,0.3938183252055788,0.38218507974304583,0.3984426710369193,0.3782790799127126,0.3701565217391304,0.36999999999999994,0.3600235683630261,0.36015114377519836,0.36558067024412977,0.3459970543012121,0.34280701754385967,0.34734217831762754,0.3402938821587567,0.3403981058869636,0.3310762331838565,0.327733635489525,0.3153051643192488,0.31973509933774835,0.30149721700895765,0.325746034290335,0.30270769373918865,0.26374279851955845,0.26193163699673555,0.26001786720958187,0.23429302879556443,0.2348313878080415,0.23381949733434884,0.22632460487127382,0.22790121259718213,0.2295015082081226,0.21794930875576035,0.21812030075187966,0.21526266710383443,0.21,0.21,0.21,0.2,0.19999999999999998,0.20000000000000004,0.19,0.19,0.19,0.17005487909124217,0.17043658622334862,0.17136513227825995,0.17029795158286778,0.17010439110838327,0.17037735849056607,0.18,0.18,0.18000000000000002,0.18,0.18,0.18,0.19555555555555557,0.19958333333333333,0.19659913485457847,0.2,0.19999999999999998,0.2,0.24031928249084525,0.24004366812227074,0.2432341295398176
Belize,1.8,1.7999999999999998,1.7968258355367765,1.73,1.7154901960784317,1.7300000000000002,1.68,1.68,1.68,1.69,1.6825,1.69,1.57,1.57,1.47,1.37,1.3652702943636719,1.3640586223039595,1.1326813927281985,1.1543729655341295,1.162221058111931,1.0223076923076924,1.0003456268475648,1.01,0.9894950285674526,0.9284202603520816,0.9546877697841727,0.8647099968815626,0.8593599482692977,0.84,0.7586163522012579,0.7488888888888889,0.74,0.67,0.6719575179976272,0.6699999999999999,0.6132244678243671,0.6468024615177026,0.67,0.72,0.7199999999999999,0.72,0.6659095090934665,0.691256400623526,0.71,0.7100000000000001,0.71,0.71,0.69,0.7173095353601631,0.6831878946165648,0.6719855331180825,0.6699999999999999,0.6692708333333333,0.64,0.6372727272727272,0.6400000000000001,0.64,0.6328658852091233,0.64,0.6200000000000001,0.62,0.6168438100249587,0.5799999999999998,0.58,0.5885773410936973,0.5573959612969452,0.56,0.5599999999999999,0.5696306837156997,0.57,0.569776595556258,0.5600000000000002,0.56,0.5371917415400903,0.514,0.53,0.5017868338557994,0.4638343535281484,0.4571961331969935,0.46148576742748415,0.39897435897435907,0.39999999999999997,0.39999999999999997,0.37,0.37,0.37,0.36009030795489233,0.36043478260869566,0.36,0.34,0.34,0.34139993027681603,0.3369630598779869,0.33,0.33,0.31999999999999995,0.32530447913616006,0.32,0.3048837209302326,0.312183908045977,0.3092482224575103,0.27519058271159125,0.26921613984206305,0.26857142857142857,0.2293359022481465,0.2266318791540349,0.22455571105060324,0.2215756395172598,0.2292300723309136,0.22858613821723328,0.22000000000000003,0.2176585531711513,0.21793562905322428,0.20999999999999996,0.20999999999999996,0.21,0.20000000000000004,0.2,0.2,0.19,0.19,0.19000000000000003,0.17,0.17,0.17,0.17,0.1730612321684601,0.16999999999999998,0.18,0.18,0.18,0.17999999999999994,0.18,0.17999999999999997,0.19297225487570885,0.1952907428438186,0.1999403031166495,0.2,0.19999999999999998,0.2,0.2400887733465235,0.24166087079492551,0.2401525757902599
Uganda,1.7368734971761186,1.774850269402196,1.7427199493210699,1.6824346549663636,1.7105960311505721,1.7051260399584653,1.6281605480297126,1.6307180688417402,1.6530254620284275,1.6623256388047134,1.6765949737922363,1.6845016686867247,1.554566832117358,1.5604961968523972,1.5547932597184277,1.3521721615554312,1.3670192434654098,1.3445857315532406,1.168246562828021,1.1485130701992246,1.1560062115228904,0.9932038849246949,0.9886523860107741,1.00446137999885,0.8925070561686801,0.9127045737740842,0.9105682945765379,0.8300100911641074,0.8290030461655791,0.8277112708903548,0.7376738311407978,0.7179238773387213,0.7302856090376562,0.6576944061490917,0.6530187444115498,0.6612715014478898,0.6497916807901638,0.6648565007498266,0.645152972171496,0.6995230552382328,0.7158420735437068,0.7054739079280261,0.7141904995352691,0.6969121948410996,0.7025566036283158,0.7034910042319634,0.7058154043750984,0.7030322927853734,0.680581737212598,0.6884462624269759,0.6799874567466506,0.6568898534669514,0.6473593617370189,0.6609854360962886,0.6243024870919024,0.6345494866631938,0.6218206897687657,0.6213832104159034,0.6263427006362878,0.617353054278387,0.6040807672163048,0.6031025885823276,0.6140544685019222,0.5689252584654378,0.566387787882298,0.5638348715163214,0.546291038632948,0.5477283253034073,0.5443049919060949,0.5587840599972387,0.5535945532317785,0.5528740262607326,0.5471649275042512,0.5513171470121621,0.5443463444132446,0.5103277802458165,0.5201412038636772,0.5133844346150261,0.4451010637740748,0.45216720179476133,0.4479583597452016,0.39565239126313373,0.3874851967682648,0.3925957660143293,0.37031021059730973,0.37013128198404266,0.37042966994558335,0.3600081768657738,0.3603657488124057,0.3600845267751344,0.3437092270208377,0.34434110508936544,0.3436803968578408,0.3300598135801532,0.3303428663995397,0.3319752130681496,0.316242758417898,0.3187752339887444,0.3166246942866794,0.30548559682484056,0.30274062243588695,0.3072793660314856,0.27474657832574606,0.2664347170794883,0.2659347397466642,0.22899816444643223,0.22762421382412867,0.22891405009600507,0.2254413938310486,0.22495899854182194,0.22678291181433358,0.2174829986108609,0.21796474787765768,0.2185011472006232,0.20999999999999996,0.20999999999999996,0.21,0.19999999999999996,0.19999999999999996,0.2,0.19000000000000003,0.19,0.19,0.17003417092391754,0.1703914316689682,0.1700799106659382,0.1701836725516223,0.17014106762628886,0.1701851851851852,0.18000000000000002,0.18,0.18,0.17999999999999997,0.18,0.18,0.19041666666666668,0.1903717005053549,0.19,0.20000000000000004,0.2,0.20000000000000004,0.24005775577557756,0.24009698429828283,0.24000764525993884
Luxembourg,1.7904270312382797,1.790099437426536,1.788614393561226,1.7208406169856643,1.7212442590764523,1.7203210921484169,1.6666192262500972,1.6654803656200916,1.6653910040723612,1.6792862993580548,1.6795134708356958,1.6800535286256064,1.5606294413590334,1.560120686685727,1.5612230238929854,1.3645039094095444,1.3658400206681556,1.364474889501873,1.172569069605708,1.1718164427633582,1.1719876351922807,1.0295859280226445,1.0284827520833133,1.0283759251751068,0.9438776052873497,0.9422693623767553,0.9342020854904556,0.8524461016162261,0.8533222043783281,0.8521128048780489,0.7480782765694538,0.7469715011510676,0.752375689224181,0.6786648554011971,0.6802610827374872,0.6842319002940764,0.6838893200832703,0.6828508497655714,0.6807319456659826,0.7224594625121334,0.7230019808173478,0.7196355780210704,0.7252631578947368,0.7305767462143744,0.7294482331060137,0.7298432129730401,0.7325233035880933,0.7219201988073414,0.7255313934990437,0.723459187468408,0.7219765630439878,0.6808145983877041,0.6844799921256826,0.6823923840788559,0.6578222083268906,0.6551086538883216,0.6580849233346873,0.6465753322298928,0.6493299230571651,0.6489763466507652,0.6244596774051315,0.6243875407604436,0.6244321022258001,0.5839875389767488,0.5841407246781244,0.5843881423674631,0.5686611122445535,0.5670295717667975,0.5670783252818935,0.5699937983282957,0.5699902713291668,0.5699933969173314,0.5587786817513647,0.5568648434197527,0.5597095008817694,0.5338759394362813,0.5328345144441289,0.5328876805224598,0.46265396969547173,0.463144985623383,0.46332669786932495,0.399664817661201,0.3999605349321364,0.40000000000000013,0.3732846143982912,0.37360868408017445,0.37389251921469013,0.36348090413094314,0.36393545983880854,0.36386049879924,0.3479320420217274,0.34856229125804195,0.3483200290980971,0.34022172680741264,0.34003914072455854,0.33902387190917815,0.33681524310873134,0.3380723508549277,0.33876463338394874,0.33029777982739306,0.3316698711275377,0.3287630910330297,0.2854141260521624,0.28720272640443734,0.2872803171361643,0.23364372691675445,0.23359783278209859,0.23498169134468522,0.2298595183397626,0.2288584363084532,0.22912076891787636,0.21903010187579863,0.21915398974593894,0.21908580964970936,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.2,0.2,0.20000000000000007,0.19,0.19,0.19,0.17352576947384865,0.1738400390881291,0.17403552157668584,0.17412185876721167,0.17344021309595897,0.17377359255574426,0.18,0.18000000000000002,0.17999999999999997,0.17999999999999997,0.18,0.18,0.19826144368461504,0.19781022722549174,0.1974079252057256,0.20000000000000004,0.2,0.2,0.24241172789845356,0.2427240440393039,0.24258519409251383
